GENERATION_PROJECT,build_year,gen_predetermined_cap
g12105,2019,246.4884510913189
g12106,2019,246.4884510913189
g12107,2019,246.4884510913189
g12108,2019,348.1315238950588
g12109,2019,348.1315238950588
g12110,2019,172.83726180236553
g12111,2019,172.83726180236553
g12112,2019,69.13490472094621
g12113,2019,36.23651807493713
g12114,2019,36.23651807493713
g12115,2019,36.23651807493713
g12116,2019,36.23651807493713
g12117,2019,28.815543927695856
g12118,2019,9.275811924381966
g12119,2019,54.74745516238486
g12120,2019,37.172051666727654
g12121,2019,37.172051666727654
g12122,2019,37.172051666727654
g12123,2019,37.172051666727654
g12124,2019,37.172051666727654
g12125,2019,70.88495575221239
g12126,2019,680.4196321249008
g12127,2019,680.4196321249008
g12128,2019,680.4196321249008
g12129,2019,25.357678656372357
g12130,2019,40.82154030517033
g12131,2019,40.81721797358118
g12132,2019,40.82154030517033
g12133,2019,40.81721797358118
g12134,2019,40.82154030517033
g12135,2019,40.82154030517033
g12136,2019,191.68654842707525
g12137,2019,191.68654842707525
g12138,2019,191.68654842707525
g12139,2019,191.68654842707525
g12140,2019,191.68654842707525
g12141,2019,191.68654842707525
g12142,2019,55.45990149554675
g12143,2019,55.45990149554675
g12144,2019,28.147727783521375
g12145,2019,28.147727783521375
g12146,2019,28.147727783521375
g12147,2019,28.147727783521375
g12148,2019,27.374766731311063
g12149,2019,135.91331415471748
g12150,2019,135.91331415471748
g12151,2019,135.91331415471748
g12152,2019,77.60208439019065
g12153,2019,77.60208439019065
g12154,2019,77.60208439019065
g12155,2019,126.37755331376944
g12156,2019,126.37755331376944
g12157,2019,126.37755331376944
g12158,2019,126.37755331376944
g12159,2019,126.37755331376944
g12160,2019,126.37755331376944
g12161,2019,12.966994767463136
g12162,2019,15.560393720955764
g12163,2019,240.77535012746503
g12164,2019,240.77535012746503
g12165,2019,240.77535012746503
g12166,2019,1229.8833821678386
g12167,2019,1229.8833821678386
g12168,2019,1229.8833821678386
g12169,2019,201.708807493871
g12170,2019,201.708807493871
g12171,2019,146.82694838406837
g12172,2019,93.535459328339
g12173,2019,93.535459328339
g12174,2019,93.535459328339
g12175,2019,22.87551994443073
g12176,2019,22.87551994443073
g12177,2019,32.69105304728085
g12178,2019,32.69105304728085
g12179,2019,9.608871822203957
g12180,2019,88.77762009644961
g12181,2019,224.9416004726159
g12182,2019,224.9416004726159
g12183,2019,224.9416004726159
g12184,2019,9.399983304329957
g12185,2019,28.815543927695856
g12186,2019,374.01475109144246
g12187,2019,374.01475109144246
g12188,2019,374.01475109144246
g12189,2019,374.01475109144246
g12190,2019,215.49983946471116
g12191,2019,215.49983946471116
g12192,2019,215.49983946471116
g12193,2019,215.49983946471116
g12194,2019,215.49983946471116
g12195,2019,215.49983946471116
g12196,2019,105.31114628617662
g12197,2019,105.31114628617662
g12198,2019,105.31114628617662
g12199,2019,105.31114628617662
g12200,2019,105.31114628617662
g12201,2019,105.31114628617662
g12202,2019,230.82181225076897
g12203,2019,230.82181225076897
g12204,2019,230.82181225076897
g12205,2019,230.82181225076897
g12206,2019,230.82181225076897
g12207,2019,230.82181225076897
g12208,2019,230.66514586236346
g12209,2019,230.66514586236346
g12210,2019,230.66514586236346
g12211,2019,230.66514586236346
g12212,2019,230.66514586236346
g12213,2019,230.66514586236346
g12214,2019,39.18913974166637
g12215,2019,20.1708807493871
g12216,2019,14.407771963847928
g12217,2019,220.46890935530777
g12218,2019,220.47193407658744
g12219,2019,220.47193407658744
g12220,2019,220.47193407658744
g12221,2019,220.46890935530777
g12222,2019,220.46890935530777
g12223,2019,239.09154549327232
g12224,2019,239.09154549327232
g12225,2019,239.09154549327232
g12226,2019,239.09154549327232
g12227,2019,118.64867815243147
g12228,2019,118.64867815243147
g12229,2019,55.45990149554675
g12230,2019,55.45990149554675
g12231,2019,73.24778761061947
g12232,2019,13.107125545322344
g12233,2019,25.213600936733876
g12234,2019,25.213600936733876
g12235,2019,100.62239457101306
g12236,2019,9.981580222976246
g12237,2019,9.981580222976246
g12238,2019,9.981580222976246
g12239,2019,215.49983946471116
g12240,2019,215.49983946471116
g12241,2019,215.49983946471116
g12242,2019,215.49983946471116
g12243,2019,215.49983946471116
g12244,2019,215.49983946471116
g12245,2019,18.15379267444839
g12246,2019,198.49631410976764
g12247,2019,198.49631410976764
g12248,2019,198.49631410976764
g12249,2019,198.49631410976764
g12250,2019,198.49631410976764
g12251,2019,198.49631410976764
g12252,2019,15.848549160232722
g12253,2019,15.848549160232722
g12254,2019,174.66051381483274
g12255,2019,174.66051381483274
g12256,2019,174.66051381483274
g12257,2019,174.65748909355304
g12258,2019,174.65748909355304
g12259,2019,174.65748909355304
g12260,2019,46.10487028431337
g12261,2019,248.23267021556677
g12262,2019,248.23267021556677
g12263,2019,248.23267021556677
g12264,2019,21.323502506494936
g12265,2019,38.18059570419701
g12266,2019,240.77535012746503
g12267,2019,240.77535012746503
g12268,2019,240.77535012746503
g12269,2019,21.611657945771892
g12270,2019,227.82426201927709
g12271,2019,227.82426201927709
g12272,2019,227.82426201927709
g12273,2019,27.374766731311063
g12274,2019,24.49321233854148
g12275,2019,11.251580278128952
g12276,2019,238.6380232762898
g12277,2019,238.6380232762898
g12278,2019,238.6380232762898
g12279,2019,238.6380232762898
g12280,2019,238.6380232762898
g12281,2019,238.6380232762898
g12282,2019,7.753693950405811
g12283,2019,54.17584867266586
g12284,2019,7.650311364400401
g12285,2019,12.922823250676352
g12286,2019,12.922823250676352
g12287,2019,44.868042326348295
g12288,2019,44.868042326348295
g12289,2019,44.868042326348295
g12290,2019,44.868042326348295
g12291,2019,44.868042326348295
g12292,2019,21.61716171617162
g12293,2019,21.61716171617162
g12294,2019,465.763105197876
g12295,2019,764.6161086331498
g12296,2019,764.6161086331498
g12297,2019,6.527210683453718
g12298,2019,6.527210683453718
g12299,2019,228.81145584725536
g12300,2019,228.81145584725536
g12301,2019,143.0071599045346
g12302,2019,127.68496420047732
g12303,2019,127.68496420047732
g12304,2019,490.22149608744616
g12305,2019,490.22149608744616
g12306,2019,490.22149608744616
g12307,2019,223.64754830550524
g12308,2019,223.64754830550524
g12309,2019,223.64754830550524
g12310,2019,168.56959863364648
g12311,2019,10.472655962348115
g12312,2019,10.472655962348115
g12313,2019,10.472655962348115
g12314,2019,97.25543918346038
g12315,2019,97.25543918346038
g12316,2019,84.49188727583262
g12317,2019,72.36781020378757
g12318,2019,72.36781020378757
g12319,2019,119.28266438941077
g12320,2019,15.655849701110162
g12321,2019,14.473562040757514
g12322,2019,14.473562040757514
g12323,2019,14.473562040757514
g12324,2019,42.42686944244917
g12325,2019,42.42686944244917
g12326,2019,42.42686944244917
g12327,2019,42.42686944244917
g12328,2019,29.652185676261173
g12329,2019,73.40163606384168
g12330,2019,73.40163606384168
g12331,2019,73.40163606384168
g12332,2019,96.17681976083368
g12333,2019,96.17681976083368
g12334,2019,96.17681976083368
g12335,2019,483.6196887104672
g12336,2019,483.6196887104672
g12337,2019,16.54121376086573
g12338,2019,16.54121376086573
g12339,2019,16.54121376086573
g12340,2019,41.353034402164326
g12341,2019,41.353034402164326
g12342,2019,72.92189218921892
g12343,2019,72.92189218921892
g12344,2019,72.92189218921892
g12345,2019,456.4339701369558
g12346,2019,456.4339701369558
g12347,2019,456.4339701369558
g12348,2019,456.4339701369558
g12349,2019,18.66464339908953
g12350,2019,18.66464339908953
g12351,2019,11.572078907435511
g12352,2019,11.572078907435511
g12353,2019,11.572078907435511
g12354,2019,9.954476479514417
g12355,2019,125.40189873417721
g12356,2019,253.9037452926356
g12357,2019,7.478799034495141
g12358,2019,7.478799034495141
g12359,2019,7.478799034495141
g12360,2019,7.478799034495141
g12361,2019,7.478799034495141
g12362,2019,7.478799034495141
g12363,2019,102.92259649625565
g12364,2019,86.25107779964517
g12365,2019,86.25107779964517
g12366,2019,86.25107779964517
g12367,2019,42.72258722486084
g12368,2019,42.72258722486084
g12369,2019,14.564518372111648
g12370,2019,14.564518372111648
g12371,2019,14.564518372111648
g12372,2019,210.37961304569538
g12373,2019,210.37961304569538
g12374,2019,210.37961304569538
g12375,2019,154.86937869012053
g12376,2019,44.85693950177936
g12377,2019,26.647686832740213
g12378,2019,22.206405693950177
g12379,2019,16.654804270462634
g12380,2019,145.6451837211165
g12381,2019,6.651130056597652
g12382,2019,6.651130056597652
g12383,2019,248.81329113924048
g12384,2019,254.78481012658227
g12385,2019,29.51742390081294
g12386,2019,29.51742390081294
g12387,2019,29.51742390081294
g12388,2019,29.51742390081294
g12389,2019,26.216133069800968
g12390,2019,26.216133069800968
g12391,2019,45.15000695354611
g12392,2019,45.15000695354611
g12393,2019,45.15000695354611
g12394,2019,45.15000695354611
g12395,2019,139.33389242653476
g12396,2019,139.33389242653476
g12397,2019,808.2437899762847
g12398,2019,808.2437899762847
g12399,2019,115.91743772241993
g12400,2019,17.765124555160142
g12401,2019,67.95160142348755
g12402,2019,7.9619367100877
g12403,2019,7.9619367100877
g12404,2019,7.9619367100877
g12405,2019,32.52742436438268
g12406,2019,32.52742436438268
g12407,2019,49.83978186936606
g12408,2019,49.83978186936606
g12409,2019,49.83978186936606
g12410,2019,239.63253249310753
g12411,2019,103.90037416305633
g12412,2019,103.90037416305633
g12413,2019,46.10378388953193
g12414,2019,46.10378388953193
g12415,2019,46.10378388953193
g12416,2019,46.10378388953193
g12417,2019,46.10378388953193
g12418,2019,46.10378388953193
g12419,2019,358.25659708546675
g12420,2019,300.43481685703034
g12421,2019,237.84423001181568
g12422,2019,460.1753651466929
g12423,2019,460.1753651466929
g12424,2019,460.1753651466929
g12425,2019,238.44033083891296
g12426,2019,80.25698169190889
g12427,2019,80.25698169190889
g12428,2019,80.25698169190889
g12429,2019,80.25698169190889
g12430,2019,80.25698169190889
g12431,2019,80.25698169190889
g12432,2019,161.83382406644841
g12433,2019,50.061271607409445
g12434,2019,54.61997087688687
g12435,2019,54.61997087688687
g12436,2019,263.2404734345196
g12437,2019,263.2404734345196
g12438,2019,263.2404734345196
g12439,2019,263.2404734345196
g12440,2019,170.22002315003502
g12441,2019,170.22002315003502
g12442,2019,44.89052641875478
g12443,2019,32.27264872267236
g12444,2019,32.27264872267236
g12445,2019,18.361427613172943
g12446,2019,18.361427613172943
g12447,2019,89.41512406459236
g12448,2019,34.57384797164238
g12449,2019,196.44617037173992
g12450,2019,196.44617037173992
g12451,2019,299.0041748719969
g12452,2019,241.31691093757638
g12453,2019,241.31691093757638
g12454,2019,239.1556518314297
g12455,2019,42.03605791686129
g12456,2019,232.70471363545386
g12457,2019,232.70471363545386
g12458,2019,9.851855643481757
g12459,2019,9.851855643481757
g12460,2019,9.851855643481757
g12461,2019,28.87552780449632
g12462,2019,55.28814294331501
g12463,2019,55.28814294331501
g12464,2019,55.28814294331501
g12465,2019,55.28814294331501
g12466,2019,55.28814294331501
g12467,2019,55.28814294331501
g12468,2019,24.01759152159863
g12469,2019,24.01759152159863
g12470,2019,24.01759152159863
g12471,2019,24.01759152159863
g12472,2019,8.583278841662775
g12473,2019,30.371602055114437
g12474,2019,165.06305464736107
g12475,2019,165.06305464736107
g12476,2019,466.25363083932945
g12477,2019,93.54215099691874
g12478,2019,93.54215099691874
g12479,2019,193.1366679795195
g12480,2019,24.107425944342094
g12481,2019,24.107425944342094
g12482,2019,24.107425944342094
g12483,2019,10.894161606725831
g12484,2019,30.811770200840733
g12485,2019,93.54215099691874
g12486,2019,93.54215099691874
g12487,2019,23.051891944765966
g12488,2019,23.051891944765966
g12489,2019,23.051891944765966
g12490,2019,23.051891944765966
g12491,2019,23.051891944765966
g12492,2019,23.051891944765966
g12493,2019,174.7501386633011
g12494,2019,31.91089488634194
g12495,2019,31.91089488634194
g12496,2019,238.44033083891296
g12497,2019,47.318075665576835
g12498,2019,9.353573096683794
g12499,2019,47.318075665576835
g12500,2019,40.43787150100261
g12501,2019,40.43787150100261
g12502,2019,121.32574707771562
g12503,2019,121.32574707771562
g12504,2019,40.43787150100261
g12505,2019,40.43787150100261
g12506,2019,40.43787150100261
g12507,2019,40.43787150100261
g12508,2019,14.305464736104625
g12509,2019,14.305464736104625
g12510,2019,7.923026623073331
g12511,2019,7.923026623073331
g12512,2019,49.68205666316895
g12513,2019,41.76810073452256
g12514,2019,131.89926547743968
g12515,2019,153.88247639034628
g12516,2019,41.76810073452256
g12517,2019,95.29640354974312
g12518,2019,95.29640354974312
g12519,2019,12.544792153199442
g12520,2019,90.99431030828671
g12521,2019,47.53815973843999
g12522,2019,47.53815973843999
g12523,2019,181.98862061657343
g12524,2019,181.98862061657343
g12525,2019,54.2451752658527
g12526,2019,54.2451752658527
g12527,2019,60.80228436392281
g12528,2019,13.345832178548719
g12529,2019,13.345832178548719
g12530,2019,13.345832178548719
g12531,2019,86.2626061722558
g12532,2019,86.2626061722558
g12533,2019,110.04203643157405
g12534,2019,110.04203643157405
g12535,2019,277.0716086013792
g12536,2019,277.0716086013792
g12537,2019,277.0716086013792
g12538,2019,78.4613606351587
g12539,2019,78.4613606351587
g12540,2019,78.4613606351587
g12541,2019,61.14817652716867
g12542,2019,61.14817652716867
g12543,2019,25.47840688632028
g12544,2019,25.47840688632028
g12545,2019,25.47840688632028
g12546,2019,25.47840688632028
g12547,2019,32.27264872267236
g12548,2019,23.77984642723226
g12549,2019,23.77984642723226
g12550,2019,23.77984642723226
g12551,2019,23.77984642723226
g12552,2019,23.77984642723226
g12553,2019,23.77984642723226
g12554,2019,72.32291970669085
g12555,2019,72.32291970669085
g12556,2019,72.32291970669085
g12557,2019,16.506305464736105
g12558,2019,16.506305464736105
g12559,2019,16.506305464736105
g12560,2019,8.913404950957498
g12561,2019,239.01172174309977
g12562,2019,239.01172174309977
g12563,2019,71.53209925167388
g12564,2019,401.73115210485554
g12565,2019,401.73115210485554
g12566,2019,401.73115210485554
g12567,2019,35.40838912957857
g12568,2019,37.31591177628988
g12569,2019,37.31591177628988
g12570,2019,218.7867197052446
g12571,2019,218.7867197052446
g12572,2019,218.7867197052446
g12573,2019,247.8581676886242
g12574,2019,85.56847369522802
g12575,2019,85.56847369522802
g12576,2019,85.56847369522802
g12577,2019,85.56847369522802
g12578,2019,85.56847369522802
g12579,2019,229.65436696423797
g12580,2019,229.65436696423797
g12581,2019,229.65436696423797
g12582,2019,229.65436696423797
g12583,2019,230.0789107225747
g12584,2019,87.6581405025068
g12585,2019,33.82159987621848
g12586,2019,48.31657125174068
g12587,2019,39.84460931932127
g12588,2019,79.68921863864254
g12589,2019,39.10432766615148
g12590,2019,39.10432766615148
g12591,2019,118.83575738820983
g12592,2019,34.16671824230234
g12593,2019,481.82093819389246
g12594,2019,276.2526375631842
g12595,2019,276.2526375631842
g12596,2019,276.2526375631842
g12597,2019,13.229537366548044
g12598,2019,19.326628500696273
g12599,2019,28.529784929599263
g12600,2019,47.62633451957296
g12601,2019,57.519727680643676
g12602,2019,70.17406777038528
g12603,2019,400.73715822907366
g12604,2019,39.19080705505077
g12605,2019,39.19080705505077
g12606,2019,47.03367183324425
g12607,2019,39.19080705505077
g12608,2019,133.21568930837074
g12609,2019,6.803467041274107
g12610,2019,6.803467041274107
g12611,2019,6.803467041274107
g12612,2019,6.803467041274107
g12613,2019,6.803467041274107
g12614,2019,6.803467041274107
g12615,2019,14.941728494745476
g12616,2019,14.941728494745476
g12617,2019,113.88906080767447
g12618,2019,19.55670741141885
g12619,2019,608.1084274314812
g12620,2019,608.1084274314812
g12621,2019,608.1084274314812
g12622,2019,608.1084274314812
g12623,2019,118.83575738820983
g12624,2019,24.235316846986095
g12625,2019,24.235316846986095
g12626,2019,22.244976816074193
g12627,2019,22.244976816074193
g12628,2019,11.70788253477589
g12629,2019,8.780911901081918
g12630,2019,8.780911901081918
g12631,2019,8.818813468733296
g12632,2019,47.03367183324425
g12633,2019,8.818813468733296
g12634,2019,8.818813468733296
g12635,2019,8.818813468733296
g12636,2019,8.818813468733296
g12637,2019,8.818813468733296
g12638,2019,8.818813468733296
g12639,2019,8.818813468733296
g12640,2019,8.818813468733296
g12641,2019,92.03156428902987
g12642,2019,567.7856828003281
g12643,2019,567.7856828003281
g12644,2019,567.7856828003281
g12645,2019,115.74859007262829
g12646,2019,71.09438341327558
g12647,2019,71.09438341327558
g12648,2019,82.82840786012689
g12649,2019,82.82840786012689
g12650,2019,14.049459041731069
g12651,2019,14.049459041731069
g12652,2019,14.049459041731069
g12653,2019,20.137557959814533
g12654,2019,20.137557959814533
g12655,2019,20.137557959814533
g12656,2019,94.63094713338802
g12657,2019,42.330304649919825
g12658,2019,42.330304649919825
g12659,2019,42.330304649919825
g12660,2019,48.20190020179704
g12661,2019,48.20190020179704
g12662,2019,48.20190020179704
g12663,2019,48.20190020179704
g12664,2019,16.395204150271102
g12665,2019,16.395204150271102
g12666,2019,16.395204150271102
g12667,2019,16.395204150271102
g12668,2019,9.07201296315001
g12669,2019,14.755683735243991
g12670,2019,176.12918698537052
g12671,2019,10.600367735230632
g12672,2019,10.600367735230632
g12673,2019,153.6543688544248
g12674,2019,153.6543688544248
g12675,2019,38.104265402843595
g12676,2019,8.12457684495599
g12677,2019,8.12457684495599
g12678,2019,38.104265402843595
g12679,2019,36.867349065909615
g12680,2019,36.867349065909615
g12681,2019,36.870628106739666
g12682,2019,8.197602075135551
g12683,2019,8.197602075135551
g12684,2019,92.03973139339674
g12685,2019,92.03973139339674
g12686,2019,92.03973139339674
g12687,2019,64.99379267535693
g12688,2019,16.928615766604594
g12689,2019,19.044692737430168
g12690,2019,7.651095270126514
g12691,2019,13.662670125225917
g12692,2019,13.662670125225917
g12693,2019,10.580384854127871
g12694,2019,21.160769708255742
g12695,2019,21.160769708255742
g12696,2019,72.46680234419826
g12697,2019,72.46680234419826
g12698,2019,72.46680234419826
g12699,2019,72.46680234419826
g12700,2019,84.80294188184506
g12701,2019,84.80294188184506
g12702,2019,7.5745843174252485
g12703,2019,7.5745843174252485
g12704,2019,7.5691192493751585
g12705,2019,7.5691192493751585
g12706,2019,127.97003346091603
g12707,2019,127.97003346091603
g12708,2019,127.97003346091603
g12709,2019,127.97003346091603
g12710,2019,127.97003346091603
g12711,2019,22.672253258845437
g12712,2019,21.160769708255742
g12713,2019,10.580384854127871
g12714,2019,27.325340250451834
g12715,2019,27.325340250451834
g12716,2019,27.325340250451834
g12717,2019,79.80633147113595
g12718,2019,13.881272847229532
g12719,2019,13.881272847229532
g12720,2019,13.881272847229532
g12721,2019,8.744108880144587
g12722,2019,8.744108880144587
g12723,2019,8.744108880144587
g12724,2019,25.576518474422915
g12725,2019,22.571487688806123
g12726,2019,23.176081109042002
g12727,2019,23.176081109042002
g12728,2019,58.04096834264432
g12729,2019,145.73478366453978
g12730,2019,145.73478366453978
g12731,2019,145.73478366453978
g12732,2019,120.61638733705773
g12733,2019,23.176081109042002
g12734,2019,23.176081109042002
g12735,2019,10.930136100180734
g12736,2019,10.930136100180734
g12737,2019,10.930136100180734
g12738,2019,10.580384854127871
g12739,2019,10.580384854127871
g12740,2019,13.603351955307263
g12741,2019,12.091868404717566
g12742,2019,21.160769708255742
g12743,2019,21.160769708255742
g12744,2019,23.176081109042002
g12745,2019,23.176081109042002
g12746,2019,21.860272200361468
g12747,2019,21.860272200361468
g12748,2019,15.302190540253028
g12749,2019,15.302190540253028
g12750,2019,15.302190540253028
g12751,2019,22.672253258845437
g12752,2019,22.672253258845437
g12753,2019,14.624238320920783
g12754,2019,12.918077183480026
g12755,2019,30.16717563649883
g12756,2019,30.16717563649883
g12757,2019,30.16717563649883
g12758,2019,125.45313469894475
g12759,2019,33.66481918855666
g12760,2019,33.66481918855666
g12761,2019,33.66481918855666
g12762,2019,12.023149710198808
g12763,2019,12.023149710198808
g12764,2019,7.924348672631032
g12765,2019,12.023149710198808
g12766,2019,7.924348672631032
g12767,2019,28.800908623976234
g12768,2019,28.800908623976234
g12769,2019,21.67773892748845
g12770,2019,21.674459886658394
g12771,2019,21.674459886658394
g12772,2019,162.31813094571905
g12773,2019,162.31813094571905
g12774,2019,9.83712249016266
g12775,2019,9.83712249016266
g12776,2019,9.017362282649106
g12777,2019,9.017362282649106
g12778,2019,40.306228015725225
g12779,2019,12.091868404717566
g12780,2019,13.603351955307263
g12781,2019,19.649286157666047
g12782,2019,108.94032876951249
g12783,2019,108.94032876951249
g12784,2019,108.94032876951249
g12785,2019,108.94032876951249
g12786,2019,108.94032876951249
g12787,2019,58.55622089155022
g12788,2019,58.55622089155022
g12789,2019,58.55622089155022
g12790,2019,41.95296492933523
g12791,2019,8.30021552529619
g12792,2019,8.30021552529619
g12793,2019,8.30021552529619
g12794,2019,153.00787229389897
g12795,2019,13.935928274655586
g12796,2019,13.792258910999344
g12797,2019,157.25536528826743
g12798,2019,64.8454337913765
g12799,2019,64.8454337913765
g12800,2019,64.8454337913765
g12801,2019,64.8454337913765
g12802,2019,111.01538265083654
g12803,2019,111.01538265083654
g12804,2019,111.01538265083654
g12805,2019,111.01538265083654
g12806,2019,10.06401132442163
g12807,2019,17.222947214989595
g12808,2019,17.222947214989595
g12809,2019,17.222947214989595
g12810,2019,12.930242729061884
g12811,2019,14.366936365624316
g12812,2019,71.79686429381205
g12813,2019,71.79686429381205
g12814,2019,71.79686429381205
g12815,2019,38.4507484209346
g12816,2019,38.4507484209346
g12817,2019,38.4507484209346
g12818,2019,38.4507484209346
g12819,2019,38.4507484209346
g12820,2019,61.88289837732745
g12821,2019,14.366936365624316
g12822,2019,14.366936365624316
g12823,2019,15.061778597590598
g12824,2019,15.061778597590598
g12825,2019,15.064891178412585
g12826,2019,15.061778597590598
g12827,2019,15.061778597590598
g12828,2019,15.064891178412585
g12829,2019,516.9042099753234
g12830,2019,516.9042099753234
g12831,2019,516.9042099753234
g12832,2019,516.9042099753234
g12833,2019,7.914171656686625
g12834,2019,7.914171656686625
g12835,2019,7.914171656686625
g12836,2019,7.914171656686625
g12837,2019,7.914171656686625
g12838,2019,7.914171656686625
g12839,2019,61.214089499059405
g12840,2019,31.333313607993116
g12841,2019,31.333313607993116
g12842,2019,9.960258630355428
g12843,2019,9.960258630355428
g12844,2019,9.960258630355428
g12845,2019,9.960258630355428
g12846,2019,110.4758686416923
g12847,2019,110.4758686416923
g12848,2019,110.4758686416923
g12849,2019,110.4758686416923
g12850,2019,110.4758686416923
g12851,2019,148.69779138421168
g12852,2019,105.29193150377627
g12853,2019,271.5350973102996
g12854,2019,36.84630738522953
g12855,2019,8.715226301561
g12856,2019,8.715226301561
g12857,2019,8.715226301561
g12858,2019,8.715226301561
g12859,2019,8.715226301561
g12860,2019,8.715226301561
g12861,2019,7.781452054965178
g12862,2019,28.01322739787464
g12863,2019,28.01322739787464
g12864,2019,124.77856510186005
g12865,2019,162.24313551815766
g12866,2019,162.24313551815766
g12867,2019,162.24313551815766
g12868,2019,162.24313551815766
g12869,2019,162.24313551815766
g12870,2019,162.24313551815766
g12871,2019,147.25420726306467
g12872,2019,147.25420726306467
g12873,2019,147.25420726306467
g12874,2019,10.0
g13419,2019,80.83266269325023
g13420,2019,80.83266269325023
g13421,2019,80.83266269325023
g13422,2019,80.83266269325023
g13423,2019,80.83266269325023
g13424,2019,80.83266269325023
g13425,2019,80.83266269325023
g13426,2019,80.83266269325023
g13427,2019,80.83266269325023
g13428,2019,47.725667866759444
g13429,2019,47.725667866759444
g13430,2019,47.725667866759444
g13431,2019,47.725667866759444
g13432,2019,47.725667866759444
g13433,2019,47.725667866759444
g13434,2019,47.725667866759444
g13435,2019,47.725667866759444
g13436,2019,47.725667866759444
g13437,2019,35.06681693038453
g13438,2019,35.06681693038453
g13439,2019,35.06681693038453
g13440,2019,35.06681693038453
g13441,2019,24.707757238374732
g13442,2019,13.926545112585545
g13443,2019,18.87887257719032
g13444,2019,20.44961078313567
g13445,2019,19.669244031137342
g13446,2019,10.224805391567836
g13447,2019,20.839794159134833
g13448,2019,4.402068857426466
g13449,2019,17.698317747244133
g13450,2019,75.51549030876129
g13451,2019,38.93829998432683
g13452,2019,18.558722114832033
g13453,2019,18.16853873883287
g13454,2019,1.5707382059453525
g13455,2019,10.544955853926124
g13456,2019,10.544955853926124
g13457,2019,11.485397837103598
g13458,2019,37.12744893161276
g13459,2019,25.171830102920428
g13460,2019,9.284363408390362
g13911,2019,0.0
g13912,2019,0.0
g13913,2019,0.0
g13914,2019,0.0
g13915,2019,0.0
g13916,2019,0.0
g13917,2019,0.0
g13918,2019,0.0
g13919,2019,0.0
g13920,2019,0.0
g13921,2019,0.0
g13922,2019,0.0
g13923,2019,0.0
g13924,2019,0.0
g13925,2019,0.0
g13926,2019,0.0
g13927,2019,0.0
g13928,2019,0.0
g13929,2019,0.0
g13930,2019,0.0
g13931,2019,0.0
g13932,2019,0.0
g13933,2019,0.0
g13934,2019,0.0
g13935,2019,0.0
g13936,2019,0.0
g13937,2019,0.0
g13938,2019,0.0
g13939,2019,0.0
g13940,2019,0.0
g13941,2019,0.0
g13942,2019,0.0
g13943,2019,0.0
g13944,2019,0.0
g13951,2019,0.0
g13952,2019,0.0
g13953,2019,0.0
g13954,2019,0.0
g13955,2019,0.0
g13956,2019,0.0
g13957,2019,0.0
g13958,2019,0.0
g13959,2019,0.0
g13960,2019,0.0
g13961,2019,0.0
g13962,2019,0.0
g13963,2019,0.0
g13964,2019,0.0
g13965,2019,0.0
g13966,2019,0.0
g13967,2019,0.0
g13968,2019,0.0
g13969,2019,0.0
g13970,2019,0.0
g13971,2019,0.0
g13972,2019,0.0
g13973,2019,0.0
g13974,2019,0.0
g13975,2019,0.0
g13976,2019,0.0
g13977,2019,0.0
g13978,2019,0.0
g13979,2019,0.0
g13980,2019,0.0
g13981,2019,0.0
g13982,2019,0.0
g13983,2019,0.0
g13984,2019,0.0
g13985,2019,0.0
g13986,2019,0.0
g13987,2019,0.0
g13988,2019,0.0
g13989,2019,0.0
g13990,2019,0.0
g13991,2019,0.0
g13992,2019,0.0
g14007,2019,0.0
g14008,2019,0.0
g14009,2019,0.0
g14010,2019,0.0
g14011,2019,0.0
g14012,2019,0.0
g14013,2019,0.0
g14014,2019,0.0
g14015,2019,0.0
g14016,2019,0.0
g14017,2019,0.0
g14018,2019,0.0
g14019,2019,0.0
